data,valor
2024-11-22,5.8118
2024-11-25,5.7985
2024-11-26,5.8062
2024-11-27,5.9607
2024-11-28,6.0216
2024-11-29,5.9702
2024-12-02,6.0699
2024-12-03,6.0431
2024-12-04,6.0443
2024-12-05,6.0061
2024-12-06,6.0895
2024-12-09,6.0794
2024-12-10,6.0455
2024-12-11,5.9551
2024-12-12,5.9988
2024-12-13,6.0496
2024-12-16,6.1482
2024-12-17,6.1099
2024-12-18,6.2919
2024-12-19,6.1538
2024-12-20,6.0504
2024-12-23,6.1909
2024-12-24,6.1925
2024-12-26,6.1814
2024-12-27,6.1969
2024-12-30,6.1847
2024-12-31,6.1709
2025-01-02,6.1548
2025-01-03,6.1852
2025-01-06,6.1163
2025-01-07,6.1018
2025-01-08,6.1102
2025-01-09,6.0348
2025-01-10,6.1062
2025-01-13,6.095
2025-01-14,6.0517
2025-01-15,6.0128
2025-01-16,6.0532
2025-01-17,6.0798
2025-01-20,6.0215
2025-01-21,6.0242
2025-01-22,5.9413
2025-01-23,5.9262
2025-01-24,5.9106
2025-01-27,5.9067
2025-01-28,5.8669
2025-01-29,5.8656
2025-01-30,5.8745
2025-01-31,5.8451
2025-02-03,5.8073
2025-02-04,5.7617
2025-02-05,5.8055
2025-02-06,5.7623
2025-02-07,5.8094
2025-02-10,5.7878
2025-02-11,5.7615
2025-02-12,5.7586
2025-02-13,5.7625
2025-02-14,5.6982
2025-02-17,5.7132
2025-02-18,5.6871
2025-02-19,5.7217
2025-02-20,5.7027
2025-02-21,5.732
2025-02-24,5.7787
2025-02-25,5.7399
2025-02-26,5.8108
2025-02-27,5.8319
2025-02-28,5.8777
2025-03-05,5.74
2025-03-06,5.7627
2025-03-07,5.7895
2025-03-10,5.8553
2025-03-11,5.8108
2025-03-12,5.8006
2025-03-13,5.7997
2025-03-14,5.7403
2025-03-17,5.6836
2025-03-18,5.6705
2025-03-19,5.6488
2025-03-20,5.6803
2025-03-21,5.7294
2025-03-24,5.7645
2025-03-25,5.7008
2025-03-26,5.7359
2025-03-27,5.7461
2025-03-28,5.7608
2025-03-31,5.7053
2025-04-01,5.682
2025-04-02,5.6627
2025-04-03,5.6291
2025-04-04,5.842
2025-04-07,5.9143
2025-04-08,6.0121
2025-04-09,5.8233
2025-04-10,5.8865
2025-04-11,5.868
2025-04-14,5.856
2025-04-15,5.899
2025-04-16,5.8672
2025-04-17,5.8066
2025-04-18,5.8066
2025-04-22,5.7253
2025-04-23,5.7094
2025-04-24,5.6827
2025-04-25,5.6841
2025-04-28,5.6544
2025-04-29,5.6206
2025-04-30,5.6747
2025-05-01,5.6748
2025-05-02,5.6575
2025-05-05,5.6876
2025-05-06,5.7138
2025-05-07,5.7455
2025-05-08,5.6622
2025-05-09,5.6548
2025-05-12,5.6753
2025-05-13,5.6086
2025-05-14,5.6384
2025-05-15,5.6824
2025-05-16,5.6634
2025-05-19,5.6522
2025-05-20,5.6686
2025-05-21,5.6462
2025-05-22,5.7161
2025-05-23,5.6465
2025-05-26,5.6694
2025-05-27,5.6421
2025-05-28,5.6894
2025-05-29,5.6667
2025-05-30,5.7232
2025-06-02,5.6736
2025-06-03,5.6396
2025-06-04,5.6369
2025-06-05,5.5887
2025-06-06,5.5597
2025-06-09,5.5588
2025-06-10,5.5745
2025-06-11,5.5365
2025-06-12,5.5374
2025-06-13,5.5439
2025-06-16,5.4919
2025-06-17,5.4994
2025-06-18,5.4935
2025-06-19,5.4922
2025-06-20,5.5127
2025-06-23,5.496
2025-06-24,5.5116
2025-06-25,5.5638
2025-06-26,5.488
2025-06-27,5.4851
2025-06-30,5.4326
2025-07-01,5.4591
2025-07-02,5.4244
2025-07-03,5.4089
2025-07-04,5.4211
2025-07-07,5.4883
2025-07-08,5.4476
2025-07-09,5.5768
2025-07-10,5.532
2025-07-11,5.5588
2025-07-14,5.5892
2025-07-15,5.5588
2025-07-16,5.5688
2025-07-17,5.5479
2025-07-18,5.5786
2025-07-21,5.5671
2025-07-22,5.5652
2025-07-23,5.5212
2025-07-24,5.5214
2025-07-25,5.5635
2025-07-28,5.5889
2025-07-29,5.5743
2025-07-30,5.5696
2025-07-31,5.6021
2025-08-01,5.5425
2025-08-04,5.4982
2025-08-05,5.5079
2025-08-06,5.4646
2025-08-07,5.4233
2025-08-08,5.4337
2025-08-11,5.4425
2025-08-12,5.3893
2025-08-13,5.3993
2025-08-14,5.4161
2025-08-15,5.4009
2025-08-18,5.4368
2025-08-19,5.5038
2025-08-20,5.4826
2025-08-21,5.4755
2025-08-22,5.4264
2025-08-25,5.412
2025-08-26,5.4311
2025-08-27,5.418
2025-08-28,5.4131
2025-08-29,5.4309
2025-09-01,5.44
2025-09-02,5.4651
2025-09-03,5.4517
2025-09-04,5.4459
2025-09-05,5.4135
2025-09-08,5.4195
2025-09-09,5.4394
2025-09-10,5.408
2025-09-11,5.3901
2025-09-12,5.3548
2025-09-15,5.3169
2025-09-16,5.2971
2025-09-17,5.3056
2025-09-18,5.3132
2025-09-19,5.3235
2025-09-22,5.3355
2025-09-23,5.2827
2025-09-24,5.3328
2025-09-25,5.3639
2025-09-26,5.3439
2025-09-29,5.3221
2025-09-30,5.323
2025-10-01,5.3292
2025-10-02,5.3385
2025-10-03,5.3377
2025-10-06,5.3125
2025-10-07,5.3509
2025-10-08,5.3433
2025-10-09,5.369
2025-10-10,5.5213
2025-10-13,5.4658
2025-10-14,5.4825
2025-10-15,5.4549
2025-10-16,5.4457
2025-10-17,5.4089
2025-10-20,5.3744
2025-10-21,5.3882
2025-10-22,5.4004
2025-10-23,5.3826
2025-10-24,5.3898
2025-10-27,5.3734
2025-10-28,5.3585
2025-10-29,5.3604
2025-10-30,5.3813
2025-10-31,5.3752
2025-11-03,5.3599
2025-11-04,5.4027
2025-11-05,5.3584
2025-11-06,5.3497
2025-11-07,5.3312
2025-11-10,5.2909
2025-11-11,5.2732
2025-11-12,5.2947
2025-11-13,5.2991
2025-11-14,5.2974
2025-11-17,5.328
2025-11-18,5.3238
2025-11-19,5.3333
2025-11-21,5.4032
2025-11-24,5.3898
2025-11-25,5.3859
2025-11-26,5.3337
2025-11-27,5.354
2025-11-28,5.3351
2025-12-01,5.3559
2025-12-02,5.3279
2025-12-03,5.3109
2025-12-04,5.312
2025-12-05,5.4506
2025-12-08,5.4323
2025-12-09,5.4399
2025-12-10,5.4718
2025-12-11,5.4058
2025-12-12,5.4181
2025-12-15,5.4191
2025-12-16,5.4675
2025-12-17,5.5145
2025-12-18,5.5223
2025-12-19,5.5434
2025-12-22,5.5915
2025-12-23,5.5285
2025-12-24,5.5402
2025-12-26,5.5435
2025-12-29,5.5728
2025-12-30,5.4749
2026-01-02,5.4247
2026-01-05,5.4078
2026-01-06,5.3756
2026-01-07,5.3887
2026-01-08,5.3861
2026-01-09,5.366
2026-01-12,5.3747
2026-01-13,5.3737
2026-01-14,5.3928
2026-01-15,5.3707
2026-01-16,5.3713
2026-01-19,5.3657
2026-01-20,5.3759
2026-01-21,5.3166
2026-01-22,5.2879
2026-01-23,5.2857
2026-01-26,5.2831
2026-01-27,5.1852
2026-01-28,5.1974
2026-01-29,5.1897
2026-01-30,5.2634
2026-02-02,5.2567
2026-02-03,5.2385
2026-02-04,5.246
2026-02-05,5.2716
2026-02-06,5.2191
2026-02-09,5.1924
2026-02-10,5.1972
2026-02-11,5.1843
2026-02-12,5.2125
2026-02-13,5.2229
2026-02-18,5.2361
2026-02-19,5.215
2026-02-20,5.1754
2026-02-23,5.1654
2026-02-24,5.1531
2026-02-25,5.1249
2026-02-26,5.1379
2026-02-27,5.1252
2026-03-02,5.175
2026-03-03,5.2723
2026-03-04,5.2312
2026-03-05,5.2639
2026-03-06,5.2382
2026-03-09,5.1575
2026-03-10,5.159
2026-03-11,5.1567
2026-03-12,5.2459
2026-03-13,5.3237
2026-03-16,5.2309
2026-03-17,5.1934
2026-03-18,5.2678
2026-03-19,5.221
2026-03-20,5.3159
2026-03-23,5.2351
2026-03-24,5.2323
2026-03-25,5.2274
2026-03-26,5.2386
2026-03-27,5.2388
2026-03-30,5.2543
2026-03-31,5.1805
2026-04-01,5.1549
2026-04-02,5.1574
2026-04-06,5.1446
2026-04-07,5.1542
2026-04-08,5.0997
2026-04-09,5.0575
2026-04-10,5.0054
2026-04-13,4.9968
2026-04-14,4.9884
2026-04-15,4.9939
2026-04-16,4.9931
2026-04-17,4.9781
2026-04-20,4.9655
2026-04-22,4.963
2026-04-23,5.0182
2026-04-24,4.9813
2026-04-27,4.9834
2026-04-28,4.974
2026-04-29,4.9967
2026-04-30,4.9554
2026-05-04,4.9642
2026-05-05,4.9109
2026-05-06,4.9239
2026-05-07,4.9241
2026-05-08,4.8889
2026-05-11,4.8912
2026-05-12,4.8927
2026-05-13,5.0119
2026-05-14,4.9818
2026-05-15,5.0556
2026-05-18,4.9907
2026-05-19,5.0482
2026-05-20,5
2026-05-21,5.0046
2026-05-22,5.0367
2026-05-25,5.0174
2026-05-26,5.0336
2026-05-27,5.059
2026-05-28,5.0402
2026-05-29,5.0358
2026-06-01,5.0268
2026-06-02,5.0051
2026-06-03,5.0645
2026-06-05,5.1685
2026-06-08,5.1932
2026-06-09,5.1729
2026-06-10,5.186
2026-06-11,5.0951
2026-06-12,5.0589
2026-06-15,5.0611
2026-06-16,5.0891
2026-06-17,5.1115
2026-06-18,5.1653
2026-06-19,5.1509
2026-06-22,5.1418
2026-06-23,5.1809
2026-06-24,5.1951
2026-06-25,5.1774
2026-06-26,5.1719
2026-06-29,5.1743
2026-06-30,5.1616
2026-07-01,5.206
